age,educational-num,marital-status,race,gender,hours-per-week,income
32,3,Never-married,White,Male,40,<=50K
31,10,Married-civ-spouse,White,Male,40,>50K
50,9,Separated,Black,Female,35,<=50K
18,10,Never-married,White,Female,20,<=50K
49,13,Married-civ-spouse,White,Male,50,>50K
59,9,Divorced,White,Female,40,<=50K
38,9,Separated,Black,Female,28,<=50K
50,10,Married-civ-spouse,White,Male,55,<=50K
51,10,Married-civ-spouse,White,Male,55,<=50K
22,10,Never-married,Asian-Pac-Islander,Male,35,<=50K
54,9,Married-civ-spouse,White,Female,40,>50K
37,9,Never-married,White,Male,40,<=50K
31,13,Widowed,White,Male,60,<=50K
67,13,Married-civ-spouse,White,Male,40,<=50K
43,7,Separated,White,Male,40,<=50K
21,10,Never-married,White,Female,40,<=50K
30,9,Never-married,White,Female,40,<=50K
32,10,Married-civ-spouse,White,Male,50,<=50K
36,11,Never-married,Asian-Pac-Islander,Male,40,<=50K
33,13,Never-married,Black,Male,40,<=50K
37,9,Married-civ-spouse,White,Male,56,<=50K
29,15,Married-civ-spouse,White,Male,48,>50K
18,10,Never-married,White,Male,30,<=50K
26,10,Never-married,Black,Male,40,<=50K
51,4,Married-civ-spouse,White,Male,40,<=50K
39,9,Married-civ-spouse,White,Male,40,<=50K
18,9,Never-married,White,Male,30,<=50K
52,8,Married-civ-spouse,White,Male,40,<=50K
31,10,Married-civ-spouse,White,Male,40,<=50K
45,13,Married-civ-spouse,White,Male,53,>50K
38,10,Married-civ-spouse,White,Male,38,<=50K
21,12,Never-married,White,Female,35,<=50K
33,9,Separated,White,Male,40,<=50K
39,10,Divorced,White,Male,40,<=50K
31,9,Married-civ-spouse,White,Male,40,<=50K
43,13,Married-civ-spouse,White,Male,50,>50K
64,13,Married-civ-spouse,White,Male,10,<=50K
33,13,Married-civ-spouse,White,Male,45,>50K
49,9,Married-civ-spouse,White,Male,60,<=50K
41,9,Married-civ-spouse,White,Male,40,<=50K
55,10,Divorced,White,Male,40,<=50K
52,10,Divorced,Black,Female,37,<=50K
42,13,Divorced,Black,Male,40,<=50K
24,10,Never-married,White,Female,30,<=50K
42,9,Married-spouse-absent,White,Male,52,<=50K
41,13,Married-civ-spouse,White,Male,40,>50K
35,9,Married-civ-spouse,White,Male,40,<=50K
71,3,Married-civ-spouse,White,Male,10,<=50K
54,14,Divorced,White,Male,42,>50K
24,3,Never-married,White,Male,40,<=50K
59,9,Widowed,Black,Female,40,<=50K
30,7,Never-married,Black,Female,40,<=50K
57,13,Married-civ-spouse,White,Female,40,>50K
58,14,Married-civ-spouse,White,Male,40,>50K
32,9,Never-married,Black,Male,40,<=50K
22,9,Never-married,White,Female,25,<=50K
20,9,Divorced,White,Female,25,<=50K
60,13,Married-civ-spouse,White,Male,40,<=50K
51,9,Divorced,Black,Female,40,<=50K
26,9,Never-married,Black,Female,20,<=50K
33,7,Married-civ-spouse,White,Male,40,<=50K
19,6,Never-married,White,Female,40,<=50K
50,9,Married-civ-spouse,White,Female,20,>50K
32,9,Married-civ-spouse,White,Male,40,<=50K
51,13,Married-civ-spouse,Black,Male,40,>50K
18,10,Never-married,Asian-Pac-Islander,Female,20,<=50K
35,14,Married-civ-spouse,White,Male,50,>50K
22,10,Divorced,White,Male,25,<=50K
46,9,Divorced,White,Male,55,<=50K
37,9,Divorced,White,Male,45,<=50K
45,10,Married-civ-spouse,White,Female,20,>50K
63,5,Married-civ-spouse,White,Male,32,<=50K
53,9,Never-married,Asian-Pac-Islander,Male,10,<=50K
24,9,Never-married,Black,Female,40,<=50K
65,7,Married-civ-spouse,White,Male,29,<=50K
43,12,Never-married,White,Female,32,>50K
47,9,Married-civ-spouse,White,Male,40,<=50K
41,9,Never-married,White,Female,40,<=50K
27,9,Divorced,White,Male,40,<=50K
35,9,Married-civ-spouse,Black,Male,75,<=50K
19,10,Never-married,White,Female,24,<=50K
47,10,Separated,White,Female,35,<=50K
25,13,Never-married,Black,Female,40,<=50K
59,15,Married-civ-spouse,White,Male,40,>50K
28,6,Never-married,White,Female,40,<=50K
17,6,Never-married,White,Female,20,<=50K
21,10,Never-married,Asian-Pac-Islander,Male,50,<=50K
31,9,Divorced,Other,Female,40,<=50K
49,9,Divorced,White,Female,40,<=50K
48,14,Married-civ-spouse,White,Male,50,>50K
60,16,Divorced,White,Male,20,<=50K
33,8,Never-married,White,Male,40,<=50K
40,9,Married-civ-spouse,White,Male,40,<=50K
42,10,Married-civ-spouse,White,Male,52,<=50K
34,9,Married-civ-spouse,White,Male,40,<=50K
38,11,Divorced,Black,Male,52,<=50K
58,10,Married-civ-spouse,White,Male,70,>50K
20,10,Never-married,White,Female,40,<=50K
52,10,Separated,White,Female,55,<=50K
22,10,Married-civ-spouse,White,Male,40,<=50K
24,13,Married-civ-spouse,White,Male,35,>50K
39,9,Divorced,White,Female,40,<=50K
41,14,Married-civ-spouse,White,Male,55,>50K
37,10,Married-civ-spouse,White,Male,30,<=50K
56,5,Married-civ-spouse,White,Male,40,<=50K
21,9,Never-married,White,Female,40,<=50K
29,9,Divorced,White,Female,25,<=50K
45,11,Divorced,White,Male,10,<=50K
44,10,Married-civ-spouse,White,Male,80,>50K
54,14,Married-civ-spouse,White,Male,45,>50K
24,10,Never-married,White,Male,40,<=50K
40,13,Married-civ-spouse,White,Male,50,<=50K
43,13,Never-married,White,Male,60,>50K
20,10,Never-married,White,Male,16,<=50K
41,7,Divorced,White,Female,40,<=50K
32,11,Divorced,White,Female,40,<=50K
31,13,Married-civ-spouse,White,Female,25,<=50K
26,9,Divorced,White,Male,40,<=50K
50,13,Married-civ-spouse,White,Male,40,>50K
62,11,Married-civ-spouse,White,Male,40,<=50K
24,9,Married-civ-spouse,White,Male,45,<=50K
58,13,Divorced,White,Male,65,>50K
44,10,Married-civ-spouse,White,Male,40,>50K
44,8,Divorced,White,Male,40,<=50K
37,10,Married-civ-spouse,White,Male,50,>50K
65,4,Never-married,White,Male,40,<=50K
33,9,Married-civ-spouse,White,Male,40,>50K
34,9,Married-spouse-absent,Asian-Pac-Islander,Female,37,<=50K
56,14,Married-civ-spouse,White,Male,60,>50K
35,14,Married-civ-spouse,White,Male,48,>50K
33,13,Never-married,White,Male,40,<=50K
35,13,Married-civ-spouse,White,Male,48,<=50K
47,10,Married-spouse-absent,White,Female,60,<=50K
35,5,Married-civ-spouse,Amer-Indian-Eskimo,Male,96,<=50K
56,10,Divorced,White,Female,40,<=50K
29,14,Never-married,White,Male,40,<=50K
53,15,Married-civ-spouse,Asian-Pac-Islander,Male,50,>50K
42,11,Separated,Black,Female,25,<=50K
20,10,Never-married,Black,Female,40,<=50K
24,13,Never-married,White,Male,50,<=50K
33,9,Married-civ-spouse,White,Male,40,<=50K
42,6,Married-civ-spouse,White,Male,45,<=50K
38,10,Married-civ-spouse,White,Male,50,>50K
32,9,Never-married,White,Male,40,<=50K
20,4,Never-married,White,Male,20,<=50K
32,9,Married-civ-spouse,White,Male,50,<=50K
28,10,Married-civ-spouse,White,Male,40,>50K
51,9,Married-civ-spouse,White,Male,55,>50K
41,9,Never-married,White,Male,30,<=50K
37,12,Married-spouse-absent,Black,Female,50,<=50K
23,9,Married-civ-spouse,White,Female,40,<=50K
40,9,Married-civ-spouse,White,Male,40,<=50K
47,6,Married-civ-spouse,White,Male,40,<=50K
46,9,Married-civ-spouse,White,Male,50,<=50K
24,13,Never-married,White,Male,40,<=50K
40,9,Divorced,Black,Female,28,<=50K
30,9,Married-civ-spouse,Asian-Pac-Islander,Male,60,<=50K
41,15,Widowed,Other,Female,52,>50K
37,13,Married-civ-spouse,Black,Female,45,>50K
49,9,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K
41,13,Married-civ-spouse,Black,Female,50,>50K
52,11,Married-civ-spouse,White,Male,35,<=50K
23,10,Never-married,White,Male,50,<=50K
34,9,Divorced,Black,Female,40,<=50K
25,13,Never-married,White,Female,40,>50K
44,9,Married-civ-spouse,White,Male,45,>50K
31,9,Divorced,White,Male,33,<=50K
53,13,Divorced,White,Female,40,<=50K
62,9,Married-civ-spouse,White,Male,50,<=50K
35,13,Never-married,White,Male,55,<=50K
30,13,Never-married,White,Male,40,<=50K
48,9,Married-civ-spouse,White,Female,40,>50K
36,13,Never-married,White,Female,40,>50K
32,7,Divorced,White,Male,33,<=50K
22,10,Never-married,White,Female,28,<=50K
17,7,Never-married,White,Male,40,<=50K
19,9,Never-married,White,Female,40,<=50K
26,9,Never-married,White,Female,40,<=50K
20,10,Never-married,White,Male,40,<=50K
56,10,Married-civ-spouse,White,Male,35,>50K
45,4,Widowed,White,Female,21,<=50K
23,10,Never-married,Asian-Pac-Islander,Female,40,<=50K
31,9,Separated,White,Male,40,<=50K
30,7,Never-married,White,Female,8,<=50K
42,9,Married-civ-spouse,White,Male,35,<=50K
27,15,Married-civ-spouse,White,Male,60,<=50K
37,13,Married-civ-spouse,White,Male,50,>50K
31,9,Never-married,White,Male,60,<=50K
33,13,Separated,White,Female,40,<=50K
64,1,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K
32,9,Divorced,White,Female,40,<=50K
62,9,Married-civ-spouse,White,Male,40,>50K
37,10,Married-civ-spouse,White,Male,40,<=50K
25,7,Married-civ-spouse,White,Male,40,<=50K
49,9,Married-civ-spouse,White,Male,40,<=50K
36,13,Married-civ-spouse,White,Male,40,>50K
67,10,Married-civ-spouse,White,Male,15,<=50K
54,9,Married-civ-spouse,White,Male,40,>50K
45,16,Never-married,White,Female,40,>50K
30,10,Never-married,White,Male,40,<=50K
39,9,Married-civ-spouse,White,Female,40,<=50K
57,6,Divorced,Amer-Indian-Eskimo,Female,20,<=50K
57,6,Never-married,White,Male,40,<=50K
23,9,Married-civ-spouse,White,Male,40,<=50K
49,9,Married-civ-spouse,White,Male,40,<=50K
46,13,Married-civ-spouse,White,Male,10,>50K
41,13,Never-married,White,Female,43,<=50K
44,11,Married-civ-spouse,White,Male,45,<=50K
25,13,Never-married,White,Female,30,<=50K
34,13,Married-civ-spouse,Black,Male,45,>50K
24,13,Never-married,White,Male,25,<=50K
32,13,Never-married,White,Female,45,<=50K
27,9,Married-civ-spouse,White,Male,50,>50K
67,8,Married-civ-spouse,Black,Male,40,<=50K
36,9,Married-civ-spouse,White,Male,40,<=50K
40,10,Divorced,White,Male,48,<=50K
24,9,Married-civ-spouse,White,Male,40,<=50K
46,13,Married-civ-spouse,White,Male,40,>50K
44,9,Divorced,White,Female,38,<=50K
23,10,Married-civ-spouse,White,Male,40,>50K
46,15,Never-married,White,Male,90,<=50K
31,11,Never-married,White,Male,40,<=50K
21,10,Married-civ-spouse,Black,Male,40,<=50K
61,9,Married-civ-spouse,White,Male,40,>50K
71,9,Married-civ-spouse,White,Male,15,<=50K
42,13,Married-civ-spouse,White,Male,40,>50K
27,10,Married-civ-spouse,Black,Male,5,<=50K
21,10,Never-married,White,Female,16,<=50K
21,1,Never-married,White,Male,25,<=50K
28,13,Divorced,White,Female,60,<=50K
27,12,Never-married,Black,Female,37,<=50K
32,10,Never-married,White,Female,25,<=50K
47,9,Divorced,White,Male,40,<=50K
22,12,Never-married,White,Male,35,<=50K
56,9,Married-civ-spouse,White,Male,40,<=50K
20,9,Married-civ-spouse,White,Female,40,<=50K
30,10,Never-married,White,Female,40,<=50K
22,10,Never-married,White,Female,25,<=50K
28,11,Married-civ-spouse,White,Male,45,>50K
50,14,Married-civ-spouse,White,Male,55,>50K
66,9,Married-civ-spouse,White,Female,10,<=50K
38,10,Never-married,White,Male,46,<=50K
62,8,Married-civ-spouse,White,Male,30,<=50K
36,14,Divorced,White,Female,40,>50K
47,6,Married-civ-spouse,White,Male,35,<=50K
25,9,Never-married,White,Male,40,<=50K
26,10,Married-civ-spouse,White,Male,40,<=50K
37,7,Married-civ-spouse,White,Male,40,<=50K
70,4,Married-civ-spouse,White,Male,8,<=50K
52,7,Married-civ-spouse,White,Male,40,<=50K
70,5,Married-civ-spouse,White,Male,18,<=50K
19,9,Never-married,White,Male,40,<=50K
23,7,Never-married,White,Male,3,<=50K
37,13,Married-civ-spouse,White,Female,16,>50K
37,7,Separated,Black,Female,40,<=50K
45,10,Divorced,Black,Female,40,<=50K
29,13,Married-civ-spouse,White,Male,50,>50K
56,13,Married-civ-spouse,White,Male,20,<=50K
50,14,Married-civ-spouse,White,Male,40,<=50K
20,9,Never-married,White,Male,30,<=50K
26,13,Never-married,White,Male,40,<=50K
41,15,Married-civ-spouse,White,Male,60,>50K
21,9,Never-married,White,Male,40,<=50K
48,3,Married-civ-spouse,White,Male,50,<=50K
22,10,Never-married,White,Male,40,<=50K
37,12,Married-civ-spouse,White,Male,35,<=50K
47,10,Married-civ-spouse,Black,Male,30,>50K
61,13,Divorced,White,Male,40,<=50K
47,14,Married-civ-spouse,White,Male,40,>50K
37,9,Married-civ-spouse,White,Male,25,<=50K
46,11,Separated,Black,Female,40,<=50K
42,9,Married-civ-spouse,White,Male,48,<=50K
41,9,Divorced,White,Female,40,<=50K
33,5,Married-civ-spouse,White,Male,40,<=50K
24,13,Never-married,White,Male,35,<=50K
27,12,Never-married,White,Male,40,<=50K
40,13,Married-civ-spouse,White,Male,39,<=50K
56,6,Married-civ-spouse,White,Male,40,<=50K
35,16,Married-civ-spouse,White,Male,55,<=50K
24,11,Never-married,White,Male,40,<=50K
73,10,Married-civ-spouse,White,Female,1,<=50K
36,10,Never-married,White,Male,50,<=50K
31,13,Married-civ-spouse,White,Male,50,>50K
50,9,Married-civ-spouse,Black,Male,45,<=50K
36,9,Never-married,Black,Male,40,<=50K
37,9,Married-civ-spouse,Black,Male,40,>50K
26,13,Never-married,White,Female,55,<=50K
20,9,Never-married,White,Male,40,<=50K
58,13,Married-civ-spouse,White,Male,40,>50K
45,13,Married-civ-spouse,White,Male,40,>50K
33,13,Never-married,White,Male,40,<=50K
31,13,Never-married,White,Female,40,<=50K
44,15,Married-civ-spouse,White,Male,60,>50K
19,10,Never-married,White,Female,30,<=50K
54,9,Married-civ-spouse,Black,Male,50,>50K
31,14,Married-civ-spouse,White,Male,40,<=50K
27,9,Married-civ-spouse,White,Male,35,<=50K
36,10,Married-civ-spouse,White,Male,40,>50K
47,10,Divorced,White,Male,40,<=50K
35,13,Married-civ-spouse,White,Male,45,<=50K
42,2,Married-civ-spouse,White,Male,55,>50K
45,13,Divorced,White,Female,40,<=50K
70,9,Married-civ-spouse,White,Male,40,<=50K
27,8,Never-married,Black,Female,44,<=50K
36,9,Married-civ-spouse,White,Male,60,>50K
23,9,Married-spouse-absent,White,Male,40,<=50K
25,13,Never-married,White,Male,50,<=50K
45,10,Married-civ-spouse,White,Male,45,>50K
24,9,Never-married,White,Male,30,<=50K
90,12,Married-civ-spouse,White,Male,50,>50K
50,9,Married-civ-spouse,White,Male,44,>50K
37,9,Married-civ-spouse,White,Male,99,>50K
31,10,Never-married,White,Female,40,<=50K
17,7,Never-married,White,Male,40,<=50K
26,10,Never-married,Black,Male,38,<=50K
41,16,Married-civ-spouse,White,Male,60,<=50K
50,9,Married-civ-spouse,White,Male,60,>50K
45,9,Married-civ-spouse,White,Male,80,<=50K
54,10,Married-civ-spouse,White,Male,55,>50K
54,9,Married-civ-spouse,White,Male,40,<=50K
38,9,Never-married,White,Male,40,<=50K
22,9,Married-civ-spouse,White,Female,38,<=50K
43,9,Married-civ-spouse,White,Male,40,<=50K
19,9,Never-married,White,Female,30,<=50K
30,13,Married-civ-spouse,White,Male,40,>50K
31,5,Divorced,White,Female,40,<=50K
42,9,Separated,White,Male,40,<=50K
48,10,Married-civ-spouse,White,Male,40,>50K
56,10,Married-civ-spouse,Black,Male,35,>50K
21,10,Never-married,White,Male,36,<=50K
45,13,Married-civ-spouse,White,Male,40,<=50K
37,15,Married-civ-spouse,White,Male,40,>50K
38,13,Married-civ-spouse,White,Male,30,<=50K
34,10,Married-civ-spouse,White,Male,50,<=50K
29,9,Divorced,White,Male,40,<=50K
24,9,Married-civ-spouse,White,Male,40,<=50K
79,14,Never-married,White,Female,23,<=50K
35,12,Never-married,White,Male,55,<=50K
39,6,Married-civ-spouse,White,Male,70,<=50K
73,4,Married-civ-spouse,White,Male,12,<=50K
57,11,Never-married,White,Female,40,<=50K
35,13,Married-civ-spouse,White,Male,50,<=50K
60,9,Married-civ-spouse,White,Male,32,<=50K
19,10,Never-married,Black,Female,40,<=50K
54,9,Married-civ-spouse,White,Male,40,<=50K
53,13,Married-civ-spouse,White,Male,40,<=50K
23,10,Never-married,White,Female,40,<=50K
57,10,Married-civ-spouse,White,Male,48,>50K
27,6,Never-married,White,Female,48,<=50K
25,9,Never-married,Black,Male,40,<=50K
38,9,Married-civ-spouse,Black,Male,40,<=50K
48,10,Married-civ-spouse,Black,Male,60,>50K
24,9,Never-married,White,Female,45,<=50K
67,10,Married-civ-spouse,White,Male,40,<=50K
20,9,Never-married,Black,Male,35,<=50K
38,16,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
54,4,Married-civ-spouse,White,Male,40,<=50K
20,10,Never-married,White,Male,40,<=50K
57,6,Separated,White,Male,55,<=50K
34,13,Never-married,White,Male,44,<=50K
34,9,Separated,White,Male,49,<=50K
80,9,Married-spouse-absent,White,Female,16,<=50K
40,9,Married-civ-spouse,White,Female,40,<=50K
19,7,Never-married,White,Male,35,<=50K
35,10,Married-civ-spouse,White,Male,56,<=50K
21,9,Never-married,White,Female,40,<=50K
59,7,Married-civ-spouse,White,Male,40,<=50K
53,10,Married-civ-spouse,White,Male,40,>50K
41,11,Married-civ-spouse,White,Female,40,>50K
59,9,Married-civ-spouse,White,Male,55,<=50K
21,10,Never-married,White,Female,35,<=50K
52,2,Divorced,Black,Male,40,<=50K
48,3,Married-civ-spouse,White,Male,40,<=50K
24,8,Never-married,Black,Male,40,<=50K
49,15,Married-civ-spouse,White,Male,40,>50K
19,9,Never-married,White,Male,50,<=50K
50,9,Divorced,White,Female,40,<=50K
39,12,Married-civ-spouse,White,Male,60,>50K
25,9,Married-civ-spouse,Black,Female,40,<=50K
66,4,Divorced,Asian-Pac-Islander,Female,40,<=50K
30,10,Never-married,White,Male,40,<=50K
49,14,Married-civ-spouse,White,Male,80,>50K
40,10,Married-civ-spouse,White,Male,45,<=50K
38,6,Married-civ-spouse,White,Male,40,<=50K
25,7,Married-civ-spouse,White,Male,40,<=50K
51,9,Divorced,White,Male,37,>50K
23,13,Never-married,White,Female,40,<=50K
60,5,Married-civ-spouse,White,Male,67,>50K
44,9,Divorced,White,Male,60,>50K
53,15,Divorced,White,Male,60,>50K
66,13,Married-civ-spouse,White,Male,20,>50K
18,9,Never-married,White,Female,45,<=50K
44,11,Divorced,Amer-Indian-Eskimo,Male,40,<=50K
38,9,Married-civ-spouse,Black,Male,40,>50K
30,13,Married-civ-spouse,White,Male,40,>50K
36,9,Never-married,White,Male,42,<=50K
38,10,Married-civ-spouse,White,Male,40,>50K
31,13,Never-married,White,Female,45,<=50K
26,7,Never-married,White,Female,35,<=50K
23,10,Never-married,White,Male,25,<=50K
58,13,Married-civ-spouse,White,Female,40,<=50K
44,13,Married-civ-spouse,White,Male,40,<=50K
59,15,Married-civ-spouse,White,Male,40,>50K
36,10,Married-civ-spouse,White,Male,40,<=50K
42,10,Divorced,White,Female,52,>50K
17,7,Never-married,White,Female,20,<=50K
59,6,Widowed,White,Female,15,<=50K
22,10,Never-married,White,Male,40,<=50K
40,13,Married-civ-spouse,White,Male,45,<=50K
36,13,Never-married,Black,Male,40,<=50K
19,9,Never-married,White,Female,15,<=50K
49,9,Married-civ-spouse,White,Female,25,>50K
18,10,Never-married,White,Male,40,<=50K
38,9,Separated,White,Male,25,<=50K
48,9,Married-civ-spouse,Black,Male,40,<=50K
53,9,Married-civ-spouse,White,Male,40,>50K
33,12,Married-civ-spouse,White,Male,46,<=50K
34,11,Widowed,White,Female,40,<=50K
41,14,Married-civ-spouse,White,Male,50,>50K
20,12,Never-married,White,Female,20,<=50K
58,9,Widowed,White,Male,40,<=50K
52,6,Divorced,White,Male,40,<=50K
45,10,Married-civ-spouse,White,Male,47,>50K
37,4,Separated,Black,Male,40,<=50K
48,9,Married-civ-spouse,White,Male,40,<=50K
40,13,Married-civ-spouse,White,Male,40,>50K
29,13,Married-civ-spouse,White,Male,45,<=50K
33,11,Married-civ-spouse,Asian-Pac-Islander,Male,10,<=50K
51,9,Married-civ-spouse,White,Male,24,<=50K
48,9,Married-civ-spouse,Black,Male,48,<=50K
36,13,Married-civ-spouse,White,Female,40,<=50K
31,10,Divorced,White,Female,35,<=50K
41,10,Married-civ-spouse,White,Male,50,<=50K
29,13,Never-married,White,Male,40,<=50K
20,10,Never-married,White,Male,40,<=50K
53,13,Married-civ-spouse,White,Male,40,>50K
37,9,Divorced,White,Female,40,<=50K
28,13,Married-civ-spouse,White,Female,35,<=50K
27,13,Never-married,White,Female,40,<=50K
57,1,Separated,White,Male,40,<=50K
23,10,Never-married,White,Female,40,<=50K
25,11,Married-civ-spouse,White,Male,56,>50K
63,10,Married-civ-spouse,White,Male,38,<=50K
65,10,Married-civ-spouse,White,Male,18,<=50K
77,9,Widowed,White,Female,40,<=50K
32,9,Divorced,White,Male,40,<=50K
40,9,Married-civ-spouse,White,Male,40,>50K
67,9,Widowed,White,Female,40,<=50K
35,9,Married-civ-spouse,Asian-Pac-Islander,Female,40,<=50K
24,14,Never-married,White,Female,40,<=50K
53,16,Married-civ-spouse,White,Male,50,>50K
37,14,Divorced,Black,Male,40,>50K
44,10,Separated,Black,Female,40,<=50K
25,7,Divorced,White,Female,40,<=50K
17,7,Never-married,White,Female,20,<=50K
